Booking ID,Date,Time,Customer ID,Vehicle Type,Pickup Location,Drop Location,Payment Method,Request Hour,Traffic Level,Weather Condition,Booking Platform
"""CNR9533813""",06/10/2024,18:41,"""CID7463849"" ",Premier Sedan ,Seelampur ,Adarsh Nagar,UPI,18,High,Clear,Web 
"""CNR9949263""",2024-10-21,22:43:22,"""CID9756613""",Premier Sedan,Madipur,Kashmere Gate ISBT,null,22,Low,,App
"""CNR8651747""",2024-10-28,10:12:38,"""CID2784303""",Premier Sedan,Panipat,Govindpuri,Uber Wallet,10,Low,Clear,App
"""CNR3079712""",2024-01-28,21:37:12,"""CID9503318""",Premier Sedan,Chhatarpur,Sarojini Nagar,null,21,High,,Phone
"""CNR9068068""",2024-04-12,22:45:05,"""CID8239234""",Uber XL,Yamuna Bank,Nirman Vihar,null,22,Medium,,App
"""CNR7127653""",2024-07-09,18:57:48,"""CID9492978""",Premier Sedan,Badarpur,Golf Course Road,UPI,18,Low,Clear,Web
"""CNR1892324""",2024-12-08,07:28:37,"""CID7294604""",Premier Sedan,Nawada,Uttam Nagar,UPI,7,Low,Rain,Phone
"""CNR2076579""",2024-01-06,16:24:01,"""CID5486844""",Premier Sedan,Dilshad Garden,Hero Honda Chowk,UPI,16,Low,Storm,App
"""CNR2379633""",2024-10-07,13:15:09,"""CID3658202""",Premier Sedan,Pragati Maidan,IMT Manesar,,13, NA,Storm,Web
"""CNR8501452""",2024-05-10,12:51:13,"""CID8545201""",Premier Sedan,Chhatarpur,Welcome,UPI,12,Low,Clear,App
"""CNR6411923""",2024-01-20,18:22:59,"""CID6037619""",Uber XL,Green Park,Peeragarhi,null,18,Low,,App
"""CNR5163538""",2024-01-14,10:44:13,"""CID6215700""",Premier Sedan,Rajouri Garden,Inderlok,UPI,10,Low,Rain,Web
"""CNR9915981""",2024-02-04,23:28:00,"""CID8066512""",Premier Sedan,Gurgaon Sector 29,Palam Vihar,UPI,23,Low,Clear,App
"""CNR3879284""",2024-02-07,17:29:34,"""CID8896185""",Premier Sedan,MG Road,DLF City Court,Cash,17,High,Clear,App
"""CNR7141632""",2024-02-21,09:35:07,"""CID4924094""",Uber XL,Ghaziabad,Mehrauli,null,9,High,,App
"""CNR7688570""",2024-07-02,23:33:53,"""CID6972090""",Premier Sedan,Jahangirpuri,Rajiv Nagar,UPI,23,Low,Rain,App
"""CNR1610829""",2024-03-18,12:24:02,"""CID8906719""",Uber XL,DLF City Court,Greater Kailash,Debit Card,12,Medium,Rain,App
"""CNR1083201""",2024-11-11,11:30:36,"""CID1717468""",Premier Sedan,Green Park,Barakhamba Road,UPI,11,Medium,Storm,App
"""CNR2835533""",2024-05-05,06:06:38,"""CID7122928""",Premier Sedan,Madipur,Udyog Vihar Phase 4,null,6,Medium,,Phone
"""CNR6027416""",2024-12-16,15:21:01,"""CID3634956""",Premier Sedan,Sushant Lok,Gwal Pahari,Cash,15,High,Clear,App
"""CNR3861569"" ",2024-08-08,16:25:41,"""CID3525611""",Premier  Sedan, Satguru Ram Singh Marg,Gurgaon Railway Station,Credit Card,16,High,Clear ,App
"""CNR5429074""",2024-02-12,08:18:22,"""CID7813154""",Premier Sedan,Narsinghpur,Huda City Centre,null,8,Low,,Web
"""CNR7948280""",2024-12-23,19:50:41,"""CID2398455""",Uber XL,AIIMS,Palam Vihar,Debit Card,19,High,Fog,App
"""CNR8270972""",2024-12-16,19:37:14,"""CID9665916""",Premier Sedan,Saket A Block,Jahangirpuri,Uber Wallet,19,High,Clear,App
"""CNR8943085""",14-Jan-2024,08:49,"""CID2100093""",Premier Sedan,Dwarka  Mor,Cyber Hub,UPI,8,,Rain, App
"""CNR8876142""",2024-10-29,18:59:07,"""CID6732401""",Premier Sedan,Ashram,Ashok Park Main,null,18,High,,App
"""CNR2458561""",2024-11-06,15:04:29,"""CID7846955""",Premier Sedan,Pragati Maidan,Mundka,UPI,15,High,Clear,Web
"""CNR7678017""",2024-07-27,11:43:19,"""CID7178591""",Premier Sedan,IFFCO Chowk,Sarai Kale Khan,UPI,11,High,Clear,App
"""CNR3596862""",2024-09-12,19:04:26,"""CID8607255""",Premier Sedan,New Delhi Railway Station,Sonipat,Cash,19,High,Rain,App
"""CNR5605218""",2024-10-04,16:06:20,"""CID4701325""",Premier Sedan,Greater Kailash,Sultanpur,Cash,16,High,Clear,App
"""CNR7199967""",2024-07-31,14:57:32,"""CID7628707""",Premier Sedan,Central Secretariat,Ambience Mall,Cash,14,High,Clear,App
"""CNR8509933""",2024-01-24,16:16:42,"""CID3516403""",Uber XL,Tagore Garden,Lok Kalyan Marg,null,16,Low,,App
"""CNR7166937""",2024-03-12,07:43:30,"""CID8870952""",Premier Sedan,Golf Course Road,Meerut,null,7,High,,App
"""CNR9313456""",2024-12-21,18:37:11,"""CID1105180""",Premier Sedan,Madipur,Vasant Kunj,Cash,18,High,Fog,Web
"""CNR6752134""",2024-06-24,11:34:30,"""CID7339116""",Premier Sedan,INA Market,Golf Course Road,Uber Wallet,11,High,Rain,App
"""CNR7879273""",2024-01-12,13:56:40,"""CID1621331""",Premier Sedan,Indirapuram,Anand Vihar ISBT,Cash,13,Medium,Rain,App
"""CNR5795649""",2024-01-15,20:15:55,"""CID5368033""",Premier Sedan,Sultanpur,Kirti Nagar,UPI,20,High,Storm,App
"""CNR1472455""",06/12/2024,19:53," ""CID7782308""",Premier  Sedan,Inderlok,Jahangirpuri,NA ,19,,,App
"""CNR4730482""",2024-11-30,05:22:23,"""CID7057119""",Uber XL,Huda City Centre,RK Puram,null,5,Low,,App
" ""CNR5444145""",02/20/2024,07:00,"""CID3261351""",Premier Sedan,Sushant Lok,Bhiwadi,null,7,NA ,,App 
"""CNR5104565""",2024-06-18,11:54:01,"""CID1463708""",Premier Sedan,Chanakyapuri,Kirti Nagar,Credit Card,11,Low,Clear,App
"""CNR5556788""",2024-04-19,10:50:43,"""CID3391709""",Premier Sedan,Arjangarh,Tis Hazari,null,10,High,,App
"""CNR5638427""",2024-05-03,19:03:39,"""CID5775481""",Uber XL,Faridabad Sector 15,Tughlakabad,Cash,19,High,Rain,App
"""CNR6628711""",2024-09-14,08:25:32,"""CID8613200""",Uber XL,Munirka,Khandsa,Cash,8,High,Rain,Web
"""CNR3481060""",2024-06-09,07:45:11,"""CID9760256""",Premier Sedan,Munirka,Udyog Bhawan,null,7,Low,,App
"""CNR1645576""",2024-08-06,14:57:09,"""CID2829503""",Premier Sedan,Kadarpur,Panchsheel Park,Credit Card,14,High,Clear,App
"""CNR3706472""",2024-05-04,12:36:08,"""CID1272921""",Premier Sedan,Hero Honda Chowk,Sarai Kale Khan,UPI,12,Medium,Fog,Phone
"""CNR6896151""",2024-08-21,17:38:37,"""CID3169726""",Premier Sedan,Sohna Road,Dwarka Mor,Cash,17,Medium,Rain,App
"""CNR1921135""",2024-08-27,19:20:52,"""CID5290342""",Premier Sedan,Laxmi Nagar,Ghitorni Village,Uber Wallet,19,Medium,Storm,App
"""CNR1356623""",2024-09-04,18:18:12,"""CID6350279""",Uber XL,Rajouri Garden,Moolchand,null,18,High,,App
"""CNR1413431""",2024-06-18,15:01:16,"""CID6045719""",Premier Sedan,Rithala,IMT Manesar,Uber Wallet,15,High,Storm,App
"""CNR2178689""",2024-07-11,10:37:31,"""CID1186433""",Premier Sedan,IMT Manesar,Sikanderpur,UPI,10,Medium,Clear,App
"""CNR4272012""",2024-08-27,19:43:44,"""CID6511367""",Uber XL,Sarai Kale Khan,Sultanpur,Debit Card,19,High,Rain,App
"""CNR5041528""",2024-10-12,07:38:15,"""CID1217654""",Premier Sedan,Nirman Vihar,RK Puram,UPI,7,Low,Clear,App
"""CNR2646432""",2024-06-06,12:51:36,"""CID5363319""",Premier Sedan,Model Town,Barakhamba Road,UPI,12,High,Fog,App
"""CNR3815299""",2024-11-08,18:51:31,"""CID9333787""",Uber XL,Pulbangash,Panchsheel Park,UPI,18,High,Rain,App
"""CNR8045965""",2024-04-05,17:59:43,"""CID5026512""",Premier Sedan,Munirka,Chandni Chowk,UPI,17,Medium,Rain,App
"""CNR1456091""",2024-02-27,09:26:17,"""CID3941182""",Premier Sedan,Moti Nagar,Manesar,null,9,Medium,,App
"""CNR7210842""",2024-03-18,16:58:39,"""CID2245052""",Premier Sedan,Malviya Nagar,IIT Delhi,null,16,Low,,App
"""CNR6619896""",2024-06-09,19:49:09,"""CID6640849""",Premier Sedan,DLF Phase 3,ITO,Uber Wallet,19,High,Rain,App
"""CNR9303272""",2024-08-11,15:28:57,"""CID4922974""",Uber XL,Mehrauli,Noida Sector 62,null,15,Medium,,App
"""CNR3312474""",2024-06-15,14:46:00,"""CID4536597""",Premier Sedan,Sultanpur,DLF Phase 3,UPI,14,Medium,Clear,App
"""CNR7528960""",2024-10-05,20:29:41,"""CID6599667""",Premier Sedan,Delhi Gate,Karkarduma,null,20,Low,,App
"""CNR1409991""",2024-05-07,05:51:47,"""CID8901870""",Premier Sedan,Vaishali,Ambience Mall,UPI,5,Low,Clear,Web
"""CNR6071650""",2024-07-09,17:35:15,"""CID7628083""",Premier Sedan,Vishwavidyalaya,Lok Kalyan Marg,null,17,High,,App
"""CNR4554161""",2024-06-02,20:03:05,"""CID5030206""",Premier Sedan,Panipat,Chanakyapuri,null,20,Low,,App
"""CNR6665339""",2024-02-27,08:00:09,"""CID1210660""",Premier Sedan,Anand Vihar,Greater Kailash,UPI,8,Medium,Rain,App
"""CNR9412853""",2024-10-19,18:34:10,"""CID8589706""",Premier Sedan,Old Gurgaon,Shivaji Park,null,18,Medium,,Web
"""CNR9026057""",2024-10-28,16:46:32,"""CID5404356""",Premier Sedan,Vaishali,Gwal Pahari,UPI,16,Medium,Clear,Phone
"""CNR6958647""",2024-04-19,10:56:46,"""CID7185451""",Premier Sedan,Dwarka Sector 21,Keshav Puram,null,10,High,,App
"""CNR5788953""",2024-05-24,10:08:30,"""CID8337413""",Premier Sedan,Badshahpur,Kanhaiya Nagar,null,10,Medium,,App
"""CNR2725895""",2024-04-22,10:40:35,"""CID7386375""",Premier Sedan,Ardee City,Satguru Ram Singh Marg,null,10,High,,App
"""CNR8083244""",2024-03-31,12:07:32,"""CID2110131""",Premier Sedan,IGI Airport,Tilak Nagar,Credit Card,12,Low,Rain,Phone
"""CNR2529857""",2024-02-16,11:55:49,"""CID9643317""",Premier Sedan,Uttam Nagar,Ghaziabad,UPI,11,Low,Rain,App
"""CNR8691329""",2024-04-22,12:43:09,"""CID6847302""",Premier Sedan,Indraprastha,Pitampura,Credit Card,12,Medium,Clear,App
"""CNR9531220""",2024-03-29,15:31:58,"""CID8400676""",Premier Sedan,Preet Vihar,Patel Chowk,null,15,Medium,,App
"""CNR4836523""",2024-05-15,21:57:46,"""CID3270240""",Uber XL,Bhiwadi,GTB Nagar,null,21,Low,,Web
"""CNR5798348""",2024-09-26,21:14:29,"""CID4528448""",Premier Sedan,AIIMS,Munirka,null,21,Low,,App
"""CNR9056397""",2024-10-25,17:01:51,"""CID2362765""",Premier Sedan,Mehrauli,Connaught Place,UPI,17,Medium,Clear,App
"""CNR8561756""",2024-02-20,05:47:11,"""CID8416630""",Premier Sedan,Lal Quila,Cyber Hub,Cash,5,High,Fog,App
"""CNR4922658""",2024-06-30,09:38:52,"""CID2944312""",Premier Sedan,Jhilmil,Sushant Lok,null,9,High,,App
"""CNR4968819""",2024-09-13,08:49:49,"""CID5474008""",Premier Sedan,Meerut,Tagore Garden,UPI,8,High,Fog,App
"""CNR4534845""",2024-01-07,00:52:40,"""CID9364591""",Premier Sedan,Pataudi Chowk,Vinobapuri,UPI,0,Low,Rain,Web
"""CNR3679709""",2024-06-03,16:39:06,"""CID1547750""",Premier Sedan,New Colony,Satguru Ram Singh Marg,null,16,Low,,App
"""CNR9522215""",30-Nov-2024,4:05 AM,"""CID7665421"" ", Uber XL,Connaught Place,Faridabad Sector 15,null ,16,Medium ,,App 
"""CNR5370769""",2024-11-24,16:21:44,"""CID3039860""",Premier Sedan,Khandsa,Rajiv Chowk,null,16,Medium,,App
"""CNR3111204""",2024-04-17,17:50:07,"""CID7737915""",Premier Sedan,Jama Masjid,Mayur Vihar,null,17,Medium,,Web
"""CNR2204201""",02/25/2024,9:44 PM," ""CID4550016""",Premier Sedan,Sadar Bazar Gurgaon,Raj  Nagar Extension,,21,High,Fog,Web 
"""CNR9616362""",2024-04-23,19:38:53,"""CID3592418""",Premier Sedan,Connaught Place,Sadar Bazar Gurgaon,UPI,19,High,Clear,Web
"""CNR8885056""",2024-09-10,18:29:10,"""CID7890446""",Premier Sedan,Gurgaon Railway Station,Vishwavidyalaya,null,18,Medium,,App
"""CNR5633269""",2024-12-16,18:10:16,"""CID2251614""",Premier Sedan,Welcome,Yamuna Bank,Credit Card,18,High,Storm,App
"""CNR5202495""",2024-07-16,14:45:04,"""CID9230642""",Uber XL,Sarojini Nagar,Chanakyapuri,null,14,Low,,App
"""CNR4538115""",2024-09-18,08:34:42,"""CID7847105""",Premier Sedan,IMT Manesar,Shivaji Park,Credit Card,8,High,Rain,App
"""CNR4253233""",2024-01-23,13:30:24," ""CID5592202""",Premier Sedan,Shivaji Park ,Kirti Nagar,UPI,13, NA, Clear,App
"""CNR4265809""",2024-11-07,13:33:02,"""CID6579162""",Premier Sedan,Vidhan Sabha,Dilshad Garden,null,13,Medium,,App
"""CNR6705499""",2024-07-01,09:39:29,"""CID6518326""",Premier Sedan,Karol Bagh,Greater Noida,UPI,9,Medium,Fog,App
"""CNR6113192""",2024-11-16,14:08:03,"""CID3436077""",Premier Sedan,Anand Vihar,Sarai Kale Khan,null,14,Low,,App
"""CNR7365122""",2024-06-06,19:38:28,"""CID1991977""",Premier Sedan,Bhikaji Cama Place,Rohini East,null,19,Low,,App
"""CNR2123458"" ",2024-10-12,06:37:21,"""CID1763059"" ",Premier Sedan,Basai Dhankot, Chandni Chowk,UPI,6,NA ,Clear,App
"""CNR8318151""",2024-02-14,22:20:47,"""CID5626298""",Premier Sedan,Welcome,Golf Course Road,null,22,Low,,App
"""CNR7876924""",2024-03-30,18:55:15,"""CID2620825""",Premier Sedan,Sultanpur,Tagore Garden,UPI,18,Low,Fog,App
"""CNR6080481""",2024-05-03,08:44:22,"""CID6811171""",Premier Sedan,Pulbangash,Hero Honda Chowk,UPI,8,High,Storm,App
"""CNR8571094""",2024-03-08,07:52:37,"""CID1119347""",Premier Sedan,Aya Nagar,Shivaji Park,Cash,7,Low,Storm,App
"""CNR5605217""",2024-12-25,17:40:06,"""CID4937628""",Premier Sedan,Delhi Gate,Ghitorni,Uber Wallet,17,High,Clear,App
"""CNR8466355"" ",27-Mar-2024,08:44,"""CID7880541""",Premier  Sedan,Subhash Nagar,Central Secretariat,null,8,NA , NA,App
"""CNR5050907""",2024-11-18,16:48:00,"""CID1646378""",Premier Sedan,Ashram,Govindpuri,null,16,High,,App
"""CNR3018771""",2024-09-29,05:58:17,"""CID5166770""",Premier Sedan,Okhla,Connaught Place,Credit Card,5,Low,Clear,App
"""CNR4620232""",2024-07-12,01:59:42,"""CID3773787""",Premier Sedan,Huda City Centre,Mayur Vihar,UPI,1,Low,Clear,App
"""CNR3551495""",2024-06-12,12:14:58,"""CID5816347""",Premier Sedan,Karol Bagh,Aya Nagar,null,12,High,,Web
"""CNR5366095""",04/01/2024,16:06," ""CID7763181""",Premier Sedan,RK Puram,Mandi House,NA ,16,, Clear,App
"""CNR8153656""",2024-01-03,15:20:28," ""CID6053606""",Premier Sedan,Saket,Rohini,NA ,15,,,App
"""CNR1143307""",2024-04-13,17:15:27,"""CID1824062""",Uber XL,Akshardham,Raj Nagar Extension,Uber Wallet,17,Medium,Clear,App
"""CNR7497582""",2024-07-04,12:33:16,"""CID5157247""",Premier Sedan,New Colony,Mundka,Uber Wallet,12,Low,Clear,App
"""CNR1680401""",2024-11-19,21:23:06,"""CID7912284""",Premier Sedan,Ramesh Nagar,RK Puram,null,21,Low,,App
"""CNR5114175""",2024-07-26,12:27:43,"""CID6764813""",Uber XL,Noida Film City,IIT Delhi,Cash,12,High,Rain,App
"""CNR6265581""",2024-03-31,20:16:55,"""CID9618633""",Uber XL,Ghitorni,South Extension,UPI,20,High,Clear,Web
"""CNR8805592""",2024-12-01,19:06:37,"""CID7287902""",Premier Sedan,Udyog Bhawan,Dilshad Garden,null,19,High,,App
"""CNR7418649""",2024-05-14,11:25:12,"""CID9759684""",Premier Sedan,Chanakyapuri,Saidulajab,UPI,11,High,Clear,App
"""CNR2931789""",2024-10-18,17:35:40,"""CID5178456""",Premier Sedan,Janakpuri,DLF Phase 3,UPI,17,High,Rain,App
"""CNR3882064""",2024-12-11,21:42:53,"""CID7437408""",Premier Sedan,New Delhi Railway Station,Connaught Place,UPI,21,Medium,Fog,Web
"""CNR6692476""",2024-07-15,21:08:15,"""CID1927786""",Premier Sedan,Subhash Chowk,Vishwavidyalaya,Cash,21,Low,Clear,App
"""CNR4011799""",2024-09-18,14:08:20,"""CID5978262""",Premier Sedan,Tughlakabad,MG Road,null,14,High,,Web
"""CNR1650331""",2024-03-16,11:21:02,"""CID5061126""",Premier Sedan,New Colony,Bhikaji Cama Place,null,11,Medium,,App
"""CNR4953282""",2024-06-22,21:14:40,"""CID5510906""",Premier Sedan,South Extension,Gurgaon Sector 56,null,21,Low,,Web
"""CNR7984875""",2024-01-13,16:42:25,"""CID8658745""",Premier Sedan,IGI Airport,Central Secretariat,UPI,16,High,Rain,App
"""CNR6392462""",2024-02-13,16:28:44,"""CID5293455""",Uber XL,Vasant Kunj, Dwarka Sector 21,NA ,16,,Clear , Web
"""CNR4275253""",2024-12-24,20:38:22,"""CID3391622""",Premier Sedan,IMT Manesar,Tagore Garden,Cash,20,Medium,Clear,App
"""CNR3080799""",2024-06-26,20:11:10,"""CID8545067""",Premier Sedan,Greater Kailash,Lok Kalyan Marg,Cash,20,High,Clear,App
"""CNR7847227""",2024-12-24,19:51:45,"""CID2427820""",Premier Sedan,IMT Manesar,Rohini West,Credit Card,19,High,Clear,App
"""CNR4101525""",2024-09-16,18:34:46,"""CID9159253""",Premier Sedan,Noida Sector 18,Manesar,null,18,Medium,,App
"""CNR2298536""",2024-11-25,18:29:51,"""CID7262854""",Premier Sedan,Barakhamba Road,Chanakyapuri,Debit Card,18,High,Clear,App
"""CNR4825273""",2024-02-01,09:13:28,"""CID5784208""",Premier Sedan,Pitampura,Seelampur,Cash,9,High,Storm,Web
"""CNR4125601""",2024-10-28,18:34:30,"""CID4460653""",Premier Sedan,Vaishali,Ashok Park Main,Credit Card,18,High,Rain,App
"""CNR5697936""",2024-06-20,17:28:36,"""CID8285034""",Premier Sedan,Vidhan Sabha,New Colony,UPI,17,Medium,Clear,App
"""CNR5649325""",2024-11-22,19:38:20,"""CID4330842""",Uber XL,Ghaziabad,Chirag Delhi,Cash,19,High,Clear,App
"""CNR9329407""",2024-10-24,15:51:52,"""CID5070921""",Uber XL,Punjabi Bagh,Pitampura,UPI,15,Low,Clear,App
"""CNR7563223""",2024-12-23,13:01:47,"""CID3428885""",Premier Sedan,Kadarpur,Golf Course Road,Cash,13,Low,Rain,App
"""CNR7252584""",2024-11-29,10:50:19,"""CID2798322""",Premier Sedan,Dilshad Garden,IMT Manesar,null,10,High,,Web
"""CNR6099025""",2024-06-29,14:47:32,"""CID6954634""",Premier Sedan,Mayur Vihar,Peeragarhi,UPI,14,Medium,Rain,Web
" ""CNR6482089""",2024-07-17,18:47:36," ""CID5652000""", Premier Sedan,Moti Nagar , RK Puram,null,18,High ,NA ,App
"""CNR7958855""",2024-04-06,10:19:19,"""CID7257029""",Premier Sedan,Adarsh Nagar,Preet Vihar,Cash,10,High,Rain,App
"""CNR2999729""",2024-05-07,13:01:31,"""CID2445330""",Uber XL,Maidan Garhi,Vatika Chowk,UPI,13,Medium,Clear,App
"""CNR6515018""",2024-07-17,20:17:01,"""CID4128543""",Uber XL,Preet Vihar,Subhash Chowk,null,20,High,,App
"""CNR2283532""",2024-02-06,19:08:44,"""CID6769723""",Premier Sedan,Noida Sector 62,Meerut,UPI,19,Low,Clear,App
"""CNR8698717""",2024-11-27,15:19:17,"""CID1700612""",Premier Sedan,Hauz Rani,DLF City Court,UPI,15,Low,Clear,App
"""CNR9079465""",2024-01-11,15:40:34,"""CID3872393""",Uber XL,Karkarduma,Pulbangash,Cash,15,Low,Rain,App
"""CNR9240688""",2024-10-10,11:59:09,"""CID2598914""",Premier Sedan,DLF City Court,Ghitorni Village,null,11,Low,,App
"""CNR3992272""",2024-01-15,15:02:54,"""CID8026841""",Premier Sedan,Manesar,AIIMS,null,15,Medium,,App
"""CNR4317227""",2024-05-01,09:40:22,"""CID1809050""",Premier Sedan,Janakpuri,Rohini,null,9,Low,,App
"""CNR4816664""",2024-12-20,16:37:37,"""CID4147356""",Premier Sedan,Sarai Kale Khan,South Extension,Uber Wallet,16,Medium,Rain,App
"""CNR4039962""",2024-10-19,01:22:36,"""CID9976423""",Premier Sedan,Chirag Delhi,Sadar Bazar Gurgaon,Cash,1,Low,Clear,Web
"""CNR4861213""",2024-06-27,17:03:34,"""CID9283753""",Uber XL,Rithala,Raj Nagar Extension,UPI,17,High,Clear,App
"""CNR9017348""",07/04/2024,18:09,"""CID5366327"" ",Premier Sedan,Ashok  Vihar,Maidan Garhi,Uber Wallet,18,,Clear,Web
"""CNR7331843""",2024-12-09,12:08:15,"""CID2927189""",Premier Sedan,Kashmere Gate ISBT,Jhilmil,null,12,Medium,,Phone
"""CNR4200879""",2024-12-04,09:57:17,"""CID3496735""",Uber XL,Keshav Puram,Saket A Block,Cash,9,High,Rain,Phone
"""CNR2257199""",2024-04-16,20:33:46,"""CID3325545""",Premier Sedan,Aya Nagar,Laxmi Nagar,UPI,20,High,Rain,App
"""CNR6614288""",2024-09-14,05:37:07,"""CID7728451""",Premier Sedan,Central Secretariat,Tagore Garden,UPI,5,High,Rain,App
"""CNR5196077""",2024-11-17,16:29:55,"""CID7482830""",Premier Sedan,Tis Hazari,Anand Vihar,null,16,Low,,App
"""CNR4923052""",2024-11-17,09:00:17,"""CID1652141""",Uber XL,Greater Kailash,Green Park,Cash,9,High,Rain,App
"""CNR9130379""",2024-01-10,14:27:02,"""CID3267082"" ",Uber XL,Model Town,INA Market,UPI,14,,Clear,Web 
"""CNR4332489""",2024-03-22,14:50:29,"""CID5233759""",Premier Sedan,Mundka,Laxmi Nagar,null,14,Low,,Web
"""CNR5613009""",13-Mar-2024,10:51 PM,"""CID3664681""",Premier Sedan,IFFCO Chowk,Sadar Bazar Gurgaon , NA,null,Low ,Rain,App
"""CNR6984057""",2024-01-28,16:26:50,"""CID9838400""",Premier Sedan,Karkarduma,Kadarpur,UPI,16,Medium,Clear,App
" ""CNR3296700""",2024-08-09,20:16:46,"""CID8077803""",Premier Sedan,Saidulajab,Patel Chowk,UPI,20,,Rain,App 
"""CNR8062761""",2024-11-20,18:26:23,"""CID4865711""",Premier Sedan,Ashram,Panipat,UPI,18,Low,Clear,Phone
"""CNR9124877""",2024-02-28,07:34:24,"""CID7529331""",Uber XL,Cyber Hub,Pitampura,null,7,High,,App
"""CNR3242389""",2024-09-24,11:40:47,"""CID3493160""",Premier Sedan,Udyog Vihar Phase 4,Dwarka Mor,Uber Wallet,11,Medium,Storm,Web
"""CNR2005847""",2024-10-26,16:19:29,"""CID3930025""",Premier Sedan,Rohini West,Samaypur Badli,Credit Card,16,Medium,Clear,App
"""CNR5881302""",2024-12-10,07:16:27,"""CID5938354""",Premier Sedan,Rajouri Garden,Okhla,null,7,High,,App
"""CNR2896572""",2024-09-10,19:33:15,"""CID8856646""",Premier Sedan,IGI Airport,Lal Quila,null,19,Medium,,App
"""CNR7255019""",2024-02-19,22:45:01,"""CID2474607""",Premier Sedan,Noida Extension,Subhash Chowk,Uber Wallet,22,High,Clear,Phone
"""CNR7585317""",2024-01-05,19:57:53,"""CID2939473""",Premier Sedan,Moolchand,Govindpuri,Debit Card,19,High,Storm,App
"""CNR2938148""",2024-02-08,07:03:31,"""CID5313905""",Uber XL,Adarsh Nagar,Delhi Gate,UPI,7,Medium,Rain,App
"""CNR8211050""",2024-09-30,19:41:13,"""CID1857341""",Premier Sedan,Kanhaiya Nagar,Jahangirpuri,Cash,19,Medium,Clear,App
"""CNR4461082""",2024-02-08,18:37:01,"""CID4766896""",Premier Sedan,Seelampur,Malviya Nagar,UPI,18,High,Clear,App
"""CNR2469738""",2024-05-15,04:55:51,"""CID9564883""",Premier Sedan,IMT Manesar,Aya Nagar,Debit Card,4,Low,Clear,App
"""CNR6988069"" ",2024-05-02,17:54:01,"""CID6964626""",Premier Sedan,Old Gurgaon,Noida Extension,UPI,17,Medium, Clear,App
"""CNR1583647""",2024-11-09,13:01:37,"""CID5494677""",Premier Sedan,Aya Nagar,Yamuna Bank,Cash,13,Medium,Clear,App
"""CNR5472945""",2024-12-07,12:02:04,"""CID5409114""",Premier Sedan,Shahdara,Indirapuram,Credit Card,12,Medium,Clear,App
"""CNR8676635""",2024-02-18,16:19:24,"""CID4324293""",Premier Sedan, Ashok Vihar,Sadar Bazar Gurgaon,NA ,16,,Fog, App
"""CNR9609499""",2024-09-15,09:46:59,"""CID9967628""",Premier Sedan,Netaji Subhash Place,Madipur,UPI,9,High,Storm,App
"""CNR7299301""",2024-05-09,18:07:22," ""CID4568442""",Premier Sedan,IFFCO Chowk ,Ardee City,,N/A,,,Web
"""CNR8740115""",2024-02-13,21:25:40,"""CID9287133""",Premier Sedan,Malviya Nagar,Netaji Subhash Place,Debit Card,21,Medium,Fog,App
"""CNR4068294""",2024-02-24,14:38:45,"""CID1545681""",Premier Sedan,New Colony,Chanakyapuri,Credit Card,14,Low,Clear,Web
"""CNR2459884""",2024-04-25,06:49:40,"""CID5700150""",Premier Sedan,Rajouri Garden,Central Secretariat,Credit Card,6,High,Clear,App
"""CNR9392266""",2024-11-27,16:23:39,"""CID4741637""",Uber XL,Huda City Centre,Badshahpur,Uber Wallet,16,Medium,Clear,App
"""CNR7167022""",2024-07-31,21:47:36,"""CID9212908""",Uber XL,Karkarduma,Kirti Nagar,Credit Card,21,Low,Rain,App
"""CNR6172431""",2024-12-24,09:57:08,"""CID8198956""",Premier Sedan,Raj Nagar Extension,Saket,UPI,9,High,Storm,App
"""CNR1599324""",2024-02-16,15:37:50,"""CID1858048""",Uber XL,Pitampura,Akshardham,Uber Wallet,15,Low,Fog,Web
"""CNR4903318""",2024-07-08,15:33:57,"""CID6591193""",Premier Sedan,Hauz Rani,India Gate,null,15,Medium,,App
"""CNR9664817""",2024-06-07,18:27:31,"""CID1256648""",Premier Sedan,Maidan Garhi,Akshardham,null,18,Low,,App
"""CNR3285993""",2024-02-11,10:40:58,"""CID2936440""",Premier Sedan,Barakhamba Road,Arjangarh,UPI,10,Medium,Clear,App
"""CNR9682035""",2024-05-17,13:30:39,"""CID3809600""",Premier Sedan,Shastri Park,Indirapuram,UPI,13,Medium,Clear,Web
"""CNR1729315""",2024-08-31,16:24:09,"""CID2537708""",Premier Sedan,Ghaziabad,Delhi Gate,UPI,16,High,Fog,App
"""CNR9865716""",2024-12-14,05:56:35,"""CID6715338""",Premier Sedan,Shastri Nagar,Mandi House,null,5,High,,App
"""CNR3730879""",2024-05-06,15:14:06,"""CID4778583""",Premier Sedan,Akshardham,Lajpat Nagar,Cash,15,Low,Rain,App
"""CNR1225008""",2024-11-12,06:15:09,"""CID8954854""",Premier  Sedan, Vinobapuri,Laxmi Nagar,null,6,Low,,App
