Booking ID,Booking Status,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
"""CNR7381338""",Completed,2.0,20.9,null,null,null,null,null,null,237,30.09,4.5,5.0
"""CNR4164923""",Cancelled by Customer,11.7,null,1,Change of plans,null,null,null,null,null,null,null,null
"""CNR5460771""",Completed,4.3,16.5,null,null,null,null,null,null,271,21.25,4.5,4.3
"""CNR6310447""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR9760871""",Completed,7.6,23.9,null,null,null,null,null,null,241,42.42,4.3,3.6
"""CNR5626646""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR4795801""",Completed,12.1,20.4,null,null,null,null,null,null,425,9.16,4.3,4.1
"""CNR9677087""",Incomplete,9.6,24.6,null,null,null,null,1,Other Issue,715,12.08,null,null
"""CNR3903715""",Completed,3.5,40.2,null,null,null,null,null,null,52,22.77,4.6,4.3
"""CNR1201338""",Cancelled by Customer,15.0,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR9172304""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1548996""",Completed,9.5,39.3,null,null,null,null,null,null,467,3.17,4.9,3.6
"""CNR7242768"" ",Completed,7.0,37.6,null ,null,null,null,null,null,NaN,22.25,4.2 ,4.6 
"""CNR1738482""",Cancelled by Driver,7.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
" ""CNR4420459""",Cancelled by Customer ,20,null,1,Wrong Address,null ,,null ,null,NaN,0,null ,null 
"""CNR4141771""",Cancelled by Driver,8.2,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR1176100""",Completed,4.3 ,44.5,null,null,null ,null ,null,null,NaN,47.07,3.1,4.2 
"""CNR7403863""",Completed,12.6,19.6,null,null,null,null,null,null,176,7.3,4.6,4.3
"""CNR9939150""",Cancelled by Driver,5.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR8702210""",Completed,14.5,41.0,null,null,null,null,null,null,713,29.03,4.3,3.5
"""CNR8336505""",Cancelled by Driver,4.2,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR8058033""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR4122219""",Incomplete,6.0,15.9,null,null,null,null,1,Customer Demand,231,8.96,null,null
"""CNR4150476""",Completed,5.5,28.1,null,null,null,null,null,null,151,31.83,4.1,4.9
"""CNR7944771""",Completed,5.2,40.7,null,null,null,null,null,null,970,34.46,4.8,4.9
"""CNR7011423""",Cancelled by Driver,7.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR4150006""",Completed,14.5,40.9,null,null,null,null,null,null,399,29.91,4.4,4.6
"""CNR6666646""",Completed,8.7,35.9,null,null,null,null,null,null,206,47.8,4.2,4.3
"""CNR3512254""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5082679""",Cancelled by Customer,9.9,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR9970847""",Completed,6.1,32.2,null,null,null,null,null,null,801,27.78,4.2,3.1
"""CNR8202106""",Cancelled by Driver,4.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR1126961""",Completed,9.3,37.0,null,null,null,null,null,null,883,38.28,4.3,4.7
"""CNR3534544""",Cancelled by Driver,12.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR2507504""",Incomplete,2.6,28.8,null,null,null,null,1,Vehicle Breakdown,788,18.71,null,null
"""CNR1016781""",Completed,2.5,40.7,null,null,null,null,null,null,332,26.85,4.3,4.7
"""CNR2907645""",Incomplete,2.2,15.4,null,null,null,null,1,Other Issue,834,1.86,null,null
"""CNR7207558""",Cancelled by Driver,8.2,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR9634176""",Cancelled by Customer,12.3,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR8012854""",Completed,4.2,38.8,null,null,null,null,null,null,337,33.53,3.9,4.1
"""CNR2067558""",Cancelled by Driver,10.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR8468100""", Cancelled by Driver,20,null ,null,null,1,,null,null , null,0,null ,null
"""CNR7909122""",Completed,14.2,26.7,null,null,null,null,null,null,190,40.16,3.8,4.5
"""CNR8379401""",Completed,14.1,35.5,null,null,null,null,null,null,393,15.53,3.9,3.8
"""CNR6768812""",Cancelled by Driver,11.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR5150248""", Completed,20,30.8 ,null,null, null,,null,null,246,0,3.8,4.8
"""CNR3214212""",Completed,-10.9,-35.3,null ,null,null,,-1,null,-1, 43.05,4.1, 4.2
"""CNR7964091""",Cancelled by Driver,9.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR4493646""",Incomplete,4.3,20.6,null,null,null,null,1,Customer Demand,295,17.78,null,null
"""CNR7775380""",Completed,9.5,37.2,null,null,null,null,null,null,136,33.68,4.6,4.0
" ""CNR2975248""",Cancelled by Customer ,13.6,null,1,Change of plans,null, null,null ,null,null,83.34,null,null
"""CNR5633557""", Cancelled by Customer,6.2,null,1,Driver is not moving towards pickup location,null,null,null ,null ,null,null,null ,null 
"""CNR9895482""",Completed,4.6,22.2,null,null,null,null,null,null,929,5.68,4.3,4.1
"""CNR8327668""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR8744350""",Completed,5.9,37.1,null,null,null,null,null,null,529,15.29,3.3,4.6
"""CNR2886416""",Cancelled by Driver,5.3,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR8076236""",Cancelled by Driver,4.0,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2261481""",Completed,6.1,32.0,null,null,null,null,null,null,230,47.61,4.6,4.9
"""CNR7620337""",Completed,8.7,17.9,null,null,null,null,null,null,411,34.62,4.4,4.4
"""CNR7126150""",Completed,7.6,32.0,null,null,null,null,null,null,942,6.28,3.7,4.8
"""CNR3288420""",Completed,4.9,18.0,null,null,null,null,null,null,334,23.83,3.9,4.2
"""CNR1834127""",Incomplete,5.8,20.3,null,null,null,null,1,Customer Demand,2102,1.29,null,null
"""CNR5561135""",Completed,6.8,15.9,null,null,null,null,null,null,910,36.43,4.4,3.6
"""CNR6516801""",Completed,14.6,30.5,null,null,null,null,null,null,604,28.98,4.6,3.4
"""CNR4652507""",Cancelled by Driver,7.1,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR9528478""",Cancelled by Driver,6.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR8501317""",Completed,7.9,17.2,null,null,null,null,null,null,496,12.62,4.3,4.3
"""CNR4993037""",Cancelled by Driver,7.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR9789609""",Completed,3.3,19.4,null,null,null,null,null,null,348,44.65,4.6,4.9
"""CNR9686467""",Completed,7.7,19.9,null,null,null,null,null,null,661,24.54,4.5,4.8
"""CNR8696943""",Incomplete,9.1,21.4,null,null,null,null,1,Other Issue,390,3.82,null,null
"""CNR1157587""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1891592""",Cancelled by Customer,17.3 ,null ,1 ,Driver is not moving towards pickup location,null ,,null ,null,null,null,null,null 
"""CNR6199310""",Cancelled by Driver,6.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR4342280""",Completed,5.3,33.0,null,null,null,null,null,null,206,23.6,4.4,4.6
" ""CNR5523805""",Completed,10.4 ,43.9,-1,null,null ,, null,null,-1,-22.83,3.8 ,-4.2
"""CNR2793887""",Cancelled by Customer,6.2,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR1885164""",Completed,13.8,17.2,null,null,null,null,null,null,1799,12.92,4.3,4.6
"""CNR6856698""",Cancelled by Driver,8.3,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR5617345""",Completed,10.2,16.0,null,null,null,null,null,null,1419,49.24,3.7,3.6
"""CNR2930886"" ",Cancelled by Driver,5.0 ,null,null ,null,1 ,,null, null,null,null,null,null
"""CNR5561737""",Completed,12.5,17.6,null,null,null,null,null,null,177,42.59,4.3,4.3
"""CNR8538887""",Completed,13.7,40.9,null,null,null,null,null,null,409,2.65,4.2,4.1
"""CNR7064283""",Completed,4.6,24.4,null,null,null,null,null,null,314,27.01,3.9,3.6
"""CNR6529001""",Completed,13.3,25.8,null,null,null,null,null,null,667,40.04,4.4,4.9
"""CNR1818438""",Completed,6.6,34.2,null,null,null,null,null,null,347,35.16,4.5,4.1
"""CNR7754315""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5266461""",Completed,4.4,39.7,null,null,null,null,null,null,214,21.65,4.5,4.9
"""CNR5121192""",Completed,7.9,20.3,null,null,null,null,null,null,611,10.85,3.2,4.2
"""CNR3883791""",Completed,12.5,31.4,null,null,null,null,null,null,474,3.23,4.5,4.1
"""CNR9484347""",Cancelled by Customer,7.5,null,1,Change of plans,null,null,null,null,null,null,null,null
"""CNR8609923""",Cancelled by Customer,7.4,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR1233955""",Incomplete,8.9,23.5,null,null,null,null,1,Other Issue,510,5.45,null,null
"""CNR4656787""",Completed,9.0,37.9,null,null,null,null,null,null,1648,48.39,4.2,4.9
"""CNR4868843""",Cancelled by Driver,5.5,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR2785798""",Cancelled by Driver,8.8,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR3778023""",Completed,9.3,33.4,null,null,null,null,null,null,941,30.66,4.3,4.9
"""CNR2417225""",Completed,8.1,18.8,null,null,null,null,null,null,559,45.43,4.2,4.6
"""CNR7064477""",Completed,11.9,25.6,null,null,null,null,null,null,370,11.98,3.0,4.6
"""CNR3366219""",Completed,10.7,22.8,null,null,null,null,null,null,815,29.51,4.1,3.7
"""CNR4231762""",Cancelled by Driver,4.8,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR6092540""",Cancelled by Driver,9.9,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR8794099""",Cancelled by Driver,6.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR9719679""",Cancelled by Driver,6.1,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR1141608""",Completed,14.5,40.0,null,null,null,null,null,null,1015,42.94,4.5,3.7
"""CNR8302414""",Completed,13.6,17.4,null,null,null,null,null,null,388,33.73,4.3,4.1
"""CNR6813914""",Completed,10.9,16.1,null,null,null,null,null,null,682,37.65,4.8,5.0
"""CNR8360044""",Completed,12.5,40.5,null,null,null,null,null,null,181,41.24,4.2,4.4
"""CNR9133366""",Completed,4.1,33.0,null,null,null,null,null,null,3437,41.49,4.3,5.0
"""CNR3648036""",Cancelled by Driver,3.9,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2765044""",Completed,12.3,28.2,null,null,null,null,null,null,551,32.57,4.0,4.2
"""CNR3420663""",Cancelled by Driver,11.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR4447755""",Completed,11.4,35.8,null,null,null,null,null,null,582,33.93,4.2,4.4
"""CNR4497883""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5154358""",Completed ,-10.5,32.4,-1,null ,-1,,null ,null,NaN,4.67,4.3 ,4.3
"""CNR7463975""",Completed,2.0,32.4,null,null,null,null,null,null,310,30.65,3.4,4.4
"""CNR5484354""",Completed,4.3,38.6,null,null,null,null,null,null,190,7.1,4.3,4.6
"""CNR1347451""",Completed ,20,15.5,-1,null ,null,NA , null,null,NaN,0,-4.5, 5.0
"""CNR1504552""",Completed,13.8,33.4,null,null,null,null,null,null,162,7.1,3.2,4.3
"""CNR9718071""",Cancelled by Driver,10.3,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR2237617"" ",Completed,9.7,34.9,null,null,null, NA,null ,null,398,8.31, 4.2,4.4
"""CNR4035489""",Cancelled by Driver,6.0,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR5998414""",Completed,12.7,32.8,null,null,null,null,null,null,468,27.79,4.5,4.3
"""CNR3776952""",Completed,7.5,37.9,null,null,null,null,null,null,587,22.98,4.6,4.6
"""CNR9258974""",Completed,6.7,15.0,null,null,null,null,null,null,592,31.5,4.6,4.8
"""CNR7832048""",Completed,11.9,23.4,null,null,null,null,null,null,122,35.56,4.9,4.3
"""CNR7485412""",Completed,12.2,25.6,null,null,null,null,null,null,453,45.26,4.3,3.8
"""CNR5335820""",Completed,10.9,21.9,null,null,null,null,null,null,2347,41.58,4.3,4.3
"""CNR7706946""",Cancelled by Customer,12.1,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR9259397""",Cancelled by Driver,11.0,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR2739077""",Completed,20,-43.3,-1,null,null ,null,-1,null,-2941,0,4.1,4.6
"""CNR5777996""",Cancelled by Customer,19.2,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR7475354""",Completed,14.5,16.6,null,null,null,null,null,null,378,14.36,4.7,4.6
"""CNR8763015""",Completed,5.7,18.8,null,null,null,null,null,null,188,16.8,4.3,4.5
"""CNR4252024""",Completed,12.1,22.3,null,null,null,null,null,null,292,38.53,4.6,4.7
"""CNR6809757""",Completed,11.5,29.2,null,null,null,null,null,null,747,46.0,4.3,4.9
"""CNR7919157""",Cancelled by Driver,9.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR2392897""",Completed,11.4,21.3,null,null,null,null,null,null,495,49.51,4.5,4.2
"""CNR7024810""",Completed,4.3,28.1,null,null,null,null,null,null,301,44.93,3.3,4.1
"""CNR3003995""",Completed,5.6,19.9,null,null,null,null,null,null,139,25.91,4.4,4.7
"""CNR8161235""",Cancelled by Driver,5.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR6549443""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR3803395""",Cancelled by Driver,10.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR2797127""",Cancelled by Customer,20,null,1 ,AC is not working, null,,null, null, null,0,null ,null
"""CNR9854425""",Completed,2.2,28.8,null,null,null,null,null,null,217,45.27,4.3,4.2
"""CNR9815596""",Completed,14.6,28.5,null,null,null,null,null,null,661,28.96,3.8,4.1
"""CNR6699771""",Completed,6.3,25.4,null,null,null,null,null,null,873,24.77,4.1,3.6
"""CNR5939947""",Completed,8.7,21.8,null,null,null,null,null,null,171,4.01,4.3,4.7
"""CNR9269400""",Completed,6.3,23.4,null,null,null,null,null,null,172,28.18,4.3,4.5
"""CNR1888503""",Completed,8.1,20.1,null,null,null,null,null,null,382,31.36,4.6,5.0
"""CNR4074443""",Cancelled by Driver,9.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR1708108""",Completed,5.9,22.1,null,null,null,null,null,null,605,2.83,4.2,4.5
"""CNR3019095""",Completed,12.0,23.8,null, null, null,null ,null , null,1502,23.17,4.9,4.6 
"""CNR5099637""",Completed,13.3,44.0,null,null,null,null,null,null,526,5.14,4.5,5.0
"""CNR7697507""",Cancelled by Driver,5.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR5580443""",Completed,4.8,21.1,null,null,null,null,null,null,2054,47.38,4.3,4.3
"""CNR6081594""",Completed,9.5,23.2,null,null,null,null,null,null,1513,40.44,4.5,3.8
"""CNR6831464""",Completed,4.8,29.4,null,null,null,null,null,null,1438,46.42,3.9,4.6
"""CNR9412833""",Completed,6.1,17.6,null,null,null,null,null,null,410,22.31,4.4,4.3
"""CNR6128604""",Completed,8.9,31.0,null,null,null,null,null,null,742,5.41,3.7,5.0
"""CNR9561719""",Completed,13.5,39.9,null,null,null,null,null,null,506,35.07,4.4,4.2
"""CNR9752098""",Completed,10.2,17.8,null,null,null,null,null,null,475,27.19,4.2,4.1
"""CNR3826692""",Completed,12.6,16.9,null,null,null,null,null,null,360,9.54,3.0,3.9
"""CNR1949117""",Completed,4.0,18.6,null,null,null,null,null,null,585,29.1,4.1,4.7
"""CNR2914256""",Cancelled by Driver,11.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR4614837""",Cancelled by Customer,16.5,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR5407178""",Completed,10.8,42.1,null,null,null,null,null,null,323,17.34,3.8,4.3
"""CNR7651344""",Completed,14.2,27.3,null,null,null,null,null,null,497,31.98,3.3,3.1
"""CNR5595015""",Completed,14.7,18.4,null,null,null,null,null,null,237,45.79,4.4,4.8
"""CNR8043714""",Cancelled by Driver,4.9,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR8312413""",Completed,14.3,25.5,null,null,null,null,null,null,221,8.03,4.3,4.9
"""CNR8172737""",Completed,5.1,35.0,null,null,null,null,null,null,519,49.77,4.3,4.3
"""CNR7596948""",Completed,7.4,40.4,null,null,null,null,null,null,727,2.69,4.5,4.6
"""CNR5379308""",Incomplete,9.8,28.0,null,null,null,null,1,Vehicle Breakdown,388,15.87,null,null
"""CNR2585163""",Incomplete,8.5,23.0,null,null,null,null,1,Customer Demand,144,7.22,null,null
"""CNR4634124""",Completed,10.8,30.9,null,null,null,null,null,null,300,19.23,4.3,4.3
"""CNR2239419""",Completed,7.1,21.2,null,null,null,null,null,null,1210,7.61,5.0,4.2
"""CNR8327202""",Cancelled by Driver,8.4,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR6950205""",Incomplete,6.3,26.5,null,null,null,null,1,Customer Demand,569,9.34,null,null
"""CNR5602742""",Completed,2.6,42.7,null,null,null,null,null,null,1388,42.41,4.9,4.3
"""CNR5007369""",Cancelled by Driver,9.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR2229703""",Completed,20,21.4,null,null ,null,null ,null,null ,151,0, 4.7,4.6
"""CNR1853288""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1966939""",Cancelled by Driver,5.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR9302256""",Cancelled by Driver,9.4,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR6677640""",Completed,14.4,39.4,null,null,null,null,null,null,1138,11.84,4.2,4.4
"""CNR8934716"" ",Completed,10.7,null ,1, null,1,,null,null ,NaN,null,null, null
"""CNR8003126""",Completed,3.9,25.5,null,null,null,null,null,null,758,18.62,5.0,4.8
"""CNR4408568""",Completed,10.2,null,1,null,1,Customer related issue,null ,null ,NaN,null,null,null 
"""CNR5161594""",Cancelled by Driver,8.1,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR6897640""",Completed,10.1,25.0,null,null,null,null,null,null,207,29.25,4.2,4.2
"""CNR9515168""", Completed,14.1,31.7,null,null,null ,,null,null,532,47.72, 4.7,5.0
"""CNR5915674""",Completed,10.2,44.8,null,null,null,null,null,null,636,45.75,4.6,4.8
"""CNR7920479""",Cancelled by Driver,8.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
" ""CNR6242599""",No Driver Found,null,null,null,null,null,,null,null,null,88.91,null,null
"""CNR7230287""",Completed,8.9,36.2,null,null,null,null,null,null,864,44.07,4.2,4.8
"""CNR6167521""",No  Driver Found,null,null ,null, null,null,null ,null,null,null ,null,null,null
"""CNR5090309""",Cancelled by Driver,7.9,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
